"id","type","id_jo","id_country"
1463,"none",18,215
1464,"none",18,215
1465,"none",18,215
1466,"none",18,215
1467,"none",13,130
1468,"none",7,206
1469,"none",20,104
1470,"none",20,172
1471,"none",18,145
1472,"none",8,176
1473,"none",25,176
1474,"none",19,176
1475,"none",24,23
1476,"none",20,222
1477,"Gold",12,238
1478,"Gold",1,238
1479,"Silver",1,238
1480,"Gold",1,238
1481,"Bronze",13,238
1482,"Bronze",13,238
1483,"Gold",13,238
1484,"Gold",13,238
1485,"none",13,152
1486,"none",18,107
1487,"none",21,107
1488,"none",21,107
1489,"none",0,31
1490,"Silver",8,31
1491,"Bronze",7,31
1492,"none",22,27
1493,"none",20,27
1494,"none",7,155
1495,"none",14,155
1496,"none",12,155
1497,"Bronze",7,31
1498,"none",14,31
1499,"none",12,31
1500,"none",1,31
1501,"none",13,31
1502,"none",8,31
1503,"none",14,31
1504,"none",14,31
1505,"none",12,31
1506,"Silver",8,104
1507,"none",27,209
1508,"none",21,234
1509,"none",12,238
1510,"none",7,41
1511,"none",7,41
1512,"none",24,146
1513,"none",14,232
1514,"none",14,232
1515,"none",12,232
1516,"none",12,232
1517,"none",24,146
1518,"none",5,118
1519,"none",13,122
1520,"none",12,118
1521,"none",8,232
1522,"none",7,232
1523,"none",18,105
1524,"none",12,4
1525,"none",5,216
1526,"none",21,216
1527,"none",5,216
1528,"none",11,216
1529,"none",11,216
1530,"Silver",25,87
1531,"none",20,14
1532,"none",23,216
1533,"none",1,21
1534,"none",1,21
1535,"none",13,21
1536,"none",13,21
1537,"none",9,216
1538,"none",9,21
1539,"none",12,21
1540,"none",1,21
1541,"none",0,216
1542,"none",0,80
1543,"none",0,80
1544,"none",8,80
1545,"none",20,216
1546,"none",20,216
1547,"none",5,216
1548,"none",28,216
1549,"none",12,108
1550,"none",13,176
1551,"none",8,181
1552,"none",19,
1553,"none",12,181
1554,"none",12,181
1555,"none",12,181
1556,"none",12,181
1557,"none",12,181
1558,"Silver",1,181
1559,"none",1,181
1560,"none",1,181
1561,"none",8,181
1562,"none",18,149
1563,"none",1,134
1564,"none",13,134
1565,"none",14,75
1566,"none",1,216
1567,"none",24,216
1568,"none",21,108
1569,"none",9,222
1570,"none",9,222
1571,"none",13,69
1572,"none",7,69
1573,"Bronze",5,181
1574,"none",11,181
1575,"none",26,181
1576,"none",7,108
1577,"none",13,191
1578,"none",8,160
1579,"Silver",8,160
1580,"none",7,160
1581,"none",7,160
1582,"none",20,
1583,"none",0,
1584,"none",8,175
1585,"none",13,6
1586,"none",13,181
1587,"Bronze",23,180
1588,"Bronze",13,206
1589,"none",20,88
1590,"none",20,88
1591,"none",8,90
1592,"none",7,90
1593,"none",14,90
1594,"none",12,90
1595,"none",1,90
1596,"none",14,90
1597,"none",12,90
1598,"none",1,90
1599,"none",13,90
1600,"none",0,108
1601,"none",0,108
1602,"none",25,166
1603,"none",21,166
1604,"none",21,166
1605,"none",21,166
1606,"Silver",25,166
1607,"none",8,106
1608,"none",16,108
1609,"none",16,108
1610,"none",16,108
1611,"Bronze",13,206
1612,"none",1,180
1613,"none",18,180
1614,"Gold",18,180
1615,"none",18,180
1616,"Bronze",18,180
1617,"none",18,180
1618,"none",18,180
1619,"none",8,240
1620,"none",7,240
1621,"none",14,240
1622,"none",9,227
1623,"none",1,182
1624,"none",7,160
1625,"Bronze",14,113
1626,"Silver",12,113
1627,"none",1,113
1628,"none",13,113
1629,"none",11,240
1630,"none",8,56
1631,"none",7,56
1632,"none",7,56
1633,"none",25,
1634,"none",19,
1635,"none",7,66
1636,"none",29,234
1637,"none",29,234
1638,"none",8,66
1639,"none",19,168
1640,"Gold",8,238
1641,"none",8,238
1642,"none",24,198
1643,"none",14,15
1644,"none",8,15
1645,"none",16,113
1646,"none",20,160
1647,"none",20,23
1648,"none",18,160
1649,"Silver",13,80
1650,"none",8,31
1651,"none",14,31
1652,"none",0,23
1653,"none",1,222
1654,"none",24,80
1655,"none",22,172
1656,"none",19,172
1657,"none",18,238
1658,"none",21,100
1659,"none",8,100
1660,"none",8,231
1661,"none",23,234
1662,"none",23,234
1663,"none",24,234
1664,"none",7,64
1665,"none",13,164
1666,"none",13,164
1667,"Silver",22,
1668,"Bronze",25,
1669,"none",22,119
1670,"none",25,119
1671,"none",12,106
1672,"none",15,215
1673,"none",14,3
1674,"none",25,88
1675,"none",20,180
1676,"none",0,104
1677,"none",0,104
1678,"none",21,104
1679,"none",21,104
1680,"none",0,104
1681,"none",0,104
1682,"none",8,104
1683,"none",14,11
1684,"none",7,160
1685,"none",25,108
1686,"none",13,11
1687,"none",19,160
1688,"none",14,209
1689,"none",12,209
1690,"none",20,
1691,"none",24,137
1692,"none",18,137
1693,"none",21,137
1694,"none",14,137
1695,"none",7,206
1696,"Gold",12,155
1697,"Gold",1,155
1698,"none",24,23
1699,"none",4,80
1700,"none",1,80
1701,"Gold",1,80
1702,"Gold",1,80
1703,"Silver",1,80
1704,"none",1,80
1705,"none",13,80
1706,"none",25,113
1707,"none",18,160
1708,"none",7,238
1709,"none",18,131
1710,"Gold",11,41
1711,"Gold",26,41
1712,"Gold",9,41
1713,"none",21,175
1714,"none",21,175
1715,"none",0,175
1716,"none",8,13
1717,"none",21,176
1718,"Silver",11,238
1719,"none",26,238
1720,"none",12,14
1721,"Gold",25,104
1722,"none",16,10
1723,"none",16,10
1724,"none",18,31
1725,"none",13,175
1726,"none",1,90
1727,"none",19,227
1728,"none",24,57
1729,"none",8,226
1730,"none",9,113
1731,"none",9,113
1732,"none",1,215
1733,"none",14,31
1734,"none",12,31
1735,"none",1,31
1736,"none",13,31
1737,"none",12,198
1738,"none",23,
1739,"none",18,
1740,"none",21,
1741,"none",23,90
1742,"none",18,176
1743,"none",18,59
1744,"none",12,67
1745,"none",13,242
1746,"none",8,23
1747,"none",8,23
1748,"none",0,57
1749,"none",19,10
1750,"none",21,10
1751,"Gold",12,10
1752,"Gold",7,57
1753,"none",12,113
1754,"none",21,222
1755,"none",21,209
1756,"none",7,6
1757,"none",22,239
1758,"none",18,10
1759,"none",8,175
1760,"none",0,31
1761,"none",24,97
1762,"none",21,10
1763,"none",0,57
1764,"none",8,57
1765,"none",1,242
1766,"none",12,209
1767,"none",1,209
1768,"none",13,209
1769,"none",21,
1770,"none",21,
1771,"none",21,
1772,"none",21,
1773,"none",21,
1774,"none",21,
1775,"none",21,
1776,"none",21,
1777,"none",24,55
1778,"none",24,55
1779,"none",24,55
1780,"none",24,55
1781,"none",18,55
1782,"none",18,55
1783,"none",18,55
1784,"none",24,209
1785,"none",18,209
1786,"none",14,209
1787,"none",14,209
1788,"none",12,209
1789,"none",8,143
1790,"none",13,51
1791,"none",13,51
1792,"none",13,45
1793,"none",25,209
1794,"none",25,209
1795,"none",18,168
1796,"none",0,168
1797,"none",12,209
1798,"none",1,209
1799,"none",13,209
1800,"none",8,143
1801,"Bronze",24,57
1802,"none",25,10
1803,"none",14,57
1804,"none",12,57
1805,"none",12,57
1806,"none",19,55
1807,"none",25,143
1808,"Bronze",1,209
1809,"none",13,209
1810,"none",19,70
1811,"none",19,143
1812,"none",20,143
1813,"none",23,143
1814,"none",14,22
1815,"none",21,55
1816,"none",21,55
1817,"none",18,45
1818,"none",18,45
1819,"none",18,45
1820,"none",21,45
1821,"none",18,209
1822,"none",1,209
1823,"Silver",13,209
1824,"none",19,168
1825,"none",8,143
1826,"none",13,57
1827,"none",7,10
1828,"none",5,225
1829,"none",22,57
1830,"none",12,158
1831,"Bronze",0,57
1832,"none",13,143
1833,"none",8,57
1834,"none",7,57
1835,"none",14,176
1836,"none",1,209
1837,"none",19,143
1838,"none",23,143
1839,"none",23,143
1840,"none",13,51
1841,"none",13,51
1842,"none",14,143
1843,"none",12,143
1844,"none",13,143
1845,"none",11,10
1846,"none",13,10
1847,"none",7,10
1848,"none",12,57
1849,"none",1,57
1850,"none",1,57
1851,"none",0,10
1852,"none",21,209
1853,"none",0,209
1854,"none",12,170
1855,"none",1,170
1856,"none",13,170
1857,"none",11,238
1858,"none",24,242
1859,"none",0,158
1860,"none",8,158
1861,"none",1,239
1862,"none",7,10
1863,"none",1,209
1864,"none",0,80
1865,"Silver",13,107
1866,"none",24,209
1867,"none",18,105
1868,"none",18,105
1869,"none",18,209
1870,"none",8,119
1871,"none",8,88
1872,"none",8,88
1873,"none",7,88
1874,"none",25,88
1875,"none",0,234
1876,"none",8,234
1877,"none",0,234
1878,"none",8,234
1879,"none",0,13
1880,"none",8,13
1881,"none",7,13
1882,"none",25,13
1883,"none",7,238
1884,"none",14,238
1885,"Silver",12,238
1886,"none",12,198
1887,"none",18,134
1888,"none",12,52
1889,"none",1,52
1890,"none",14,149
1891,"none",12,149
1892,"none",24,40
1893,"none",25,160
1894,"none",13,41
1895,"Silver",28,238
1896,"none",17,238
1897,"none",25,88
1898,"none",25,88
1899,"none",25,88
1900,"none",19,88
1901,"none",19,88
1902,"none",19,88
1903,"none",20,88
1904,"none",0,222
1905,"none",0,88
1906,"none",25,149
1907,"none",19,149
1908,"none",8,88
1909,"none",20,64
1910,"none",28,215
1911,"Bronze",6,215
1912,"none",10,215
1913,"Bronze",5,215
1914,"Bronze",17,215
1915,"none",19,239
1916,"none",19,239
1917,"none",20,155
1918,"none",23,155
1919,"none",0,215
1920,"none",25,215
1921,"none",12,215
1922,"none",1,215
1923,"none",14,87
1924,"Bronze",14,87
1925,"none",12,87
1926,"none",12,87
1927,"none",1,87
1928,"none",1,87
1929,"none",13,87
1930,"Bronze",13,87
1931,"none",25,164
1932,"none",18,164
1933,"none",24,106
1934,"none",24,106
1935,"none",21,166
1936,"none",18,177
1937,"none",20,234
1938,"none",7,166
1939,"none",1,233
1940,"none",23,134
1941,"none",23,134
1942,"none",1,107
1943,"Gold",13,107
1944,"none",7,166
1945,"none",14,166
1946,"none",1,166
1947,"none",23,134
1948,"none",1,108
1949,"none",1,108
1950,"none",13,108
1951,"none",8,87
1952,"Bronze",7,87
1953,"Gold",0,238
1954,"Silver",0,238
1955,"Gold",0,238
1956,"none",12,69
1957,"none",12,69
1958,"none",18,205
1959,"none",21,128
1960,"none",21,128
1961,"none",14,69
1962,"Bronze",0,166
1963,"none",24,109
1964,"none",7,69
1965,"Gold",19,166
1966,"none",1,135
1967,"Gold",22,166
1968,"none",13,69
1969,"none",1,166
1970,"none",13,69
1971,"none",24,109
1972,"none",21,109
1973,"none",12,69
1974,"Gold",18,166
1975,"none",21,166
1976,"none",14,69
1977,"none",21,166
1978,"Bronze",0,166
1979,"none",8,166
1980,"none",7,109
1981,"none",1,41
1982,"none",13,41
1983,"none",13,41
1984,"none",7,166
1985,"none",14,166
1986,"Gold",18,166
1987,"Gold",22,166
1988,"none",12,166
1989,"none",8,109
1990,"Gold",19,166
1991,"Silver",20,166
1992,"none",13,69
1993,"none",13,69
1994,"none",21,166
1995,"Bronze",0,166
1996,"none",8,166
1997,"none",0,106
1998,"none",7,135
1999,"none",1,69
2000,"none",14,166
2001,"none",12,75
2002,"none",21,
2003,"none",13,18
2004,"none",3,178
2005,"none",3,178
2006,"none",3,178
2007,"none",3,178
2008,"none",4,178
2009,"none",4,178
2010,"none",4,178
2011,"none",10,178
2012,"none",10,178
2013,"none",10,178
2014,"none",10,178
2015,"none",17,
2016,"none",24,79
2017,"none",22,79
2018,"none",24,23
2019,"none",24,23
2020,"none",19,79
2021,"none",19,79
2022,"none",22,79
2023,"none",29,79
2024,"none",21,79
2025,"none",0,79
2026,"none",8,79
2027,"none",14,79
2028,"none",0,222
2029,"none",4,79
2030,"none",4,79
2031,"none",4,79
2032,"none",10,79
2033,"none",10,79
2034,"none",10,79
2035,"none",5,79
2036,"none",5,79
2037,"Silver",5,79
2038,"none",11,79
2039,"none",11,79
2040,"Silver",11,79
2041,"none",26,79
2042,"none",26,79
2043,"none",9,79
2044,"none",9,79
2045,"none",9,79
2046,"none",20,79
2047,"none",23,79
2048,"none",5,79
2049,"none",1,23
2050,"none",1,61
2051,"none",1,61
2052,"none",13,61
2053,"none",13,61
2054,"none",20,
2055,"none",22,87
2056,"Silver",25,87
2057,"Gold",23,
2058,"none",7,238
2059,"Gold",14,238
2060,"none",12,152
2061,"none",1,152
2062,"none",13,152
2063,"none",22,45
2064,"none",7,87
2065,"Silver",25,87
2066,"none",1,107
2067,"none",13,107
2068,"none",0,128
2069,"none",13,238
2070,"none",11,106
2071,"none",11,106
2072,"none",18,45
2073,"none",12,73
2074,"none",1,73
2075,"none",22,79
2076,"none",1,225
2077,"none",1,225
2078,"none",13,225
2079,"none",13,225
2080,"none",13,225
2081,"none",14,46
2082,"none",13,46
2083,"none",13,46
2084,"none",13,80
2085,"Silver",1,113
2086,"Bronze",13,113
2087,"none",8,10
2088,"Silver",7,10
2089,"Bronze",14,10
2090,"Bronze",12,10
2091,"none",14,3
2092,"none",19,
2093,"none",13,180
2094,"none",25,115
2095,"none",0,140
2096,"none",8,140
2097,"none",24,3
2098,"none",24,3
2099,"none",18,3
2100,"none",1,130
2101,"none",13,130
2102,"Silver",13,113
2103,"none",18,113
2104,"Bronze",1,87
2105,"none",13,87
2106,"none",25,14
2107,"none",25,14
2108,"none",25,14
2109,"none",19,14
2110,"none",22,115
2111,"Gold",22,115
2112,"Gold",22,115
2113,"none",22,115
2114,"none",22,115
2115,"none",22,115
2116,"none",22,115
2117,"none",22,115
2118,"none",0,115
2119,"Bronze",0,115
2120,"none",0,115
2121,"none",0,115
2122,"none",0,115
2123,"none",0,115
2124,"none",0,115
2125,"none",0,115
2126,"none",2,215
2127,"none",2,215
2128,"Bronze",14,115
2129,"none",13,234
2130,"none",7,113
2131,"none",0,113
2132,"none",8,113
2133,"none",25,80
2134,"none",10,80
2135,"none",5,80
2136,"none",16,113
2137,"none",16,113
2138,"none",27,113
2139,"none",27,113
2140,"none",7,80
2141,"Silver",8,234
2142,"Gold",7,234
2143,"Gold",14,234
2144,"Gold",12,234
2145,"Gold",1,234
2146,"none",0,206
2147,"none",8,206
2148,"none",7,206
2149,"Gold",7,238
2150,"none",26,234
2151,"none",13,234
2152,"none",24,215
2153,"none",24,215
2154,"none",21,10
2155,"none",23,79
2156,"none",23,79
2157,"none",7,157
2158,"none",14,157
2159,"none",22,234
2160,"none",25,234
2161,"Bronze",19,234
2162,"none",14,80
2163,"none",12,3
2164,"none",1,3
2165,"none",13,
2166,"none",13,3
2167,"none",14,149
2168,"none",12,3
2169,"none",13,149
2170,"none",14,149
2171,"none",7,149
2172,"none",14,149
2173,"none",14,149
2174,"none",21,3
2175,"none",17,149
2176,"none",17,149
2177,"none",2,149
2178,"none",2,149
2179,"none",1,226
2180,"none",13,149
2181,"none",13,80
2182,"none",13,80
2183,"none",14,3
2184,"none",14,3
2185,"none",12,3
2186,"none",1,3
2187,"none",13,3
2188,"none",17,149
2189,"none",17,149
2190,"none",3,149
2191,"none",3,149
2192,"none",3,149
2193,"none",7,171
2194,"Silver",0,13
2195,"Bronze",8,13
2196,"none",7,13
2197,"Gold",7,13
2198,"none",14,24
2199,"none",12,24
2200,"none",14,118
2201,"none",12,118
2202,"none",7,232
2203,"none",7,232
2204,"none",7,232
2205,"none",14,232
2206,"none",14,232
2207,"none",14,232
2208,"none",12,232
2209,"none",12,232
2210,"Gold",12,232
2211,"none",1,232
2212,"none",1,232
2213,"none",1,232
2214,"none",7,160
2215,"none",6,115
2216,"none",6,115
2217,"none",21,
2218,"none",21,
2219,"none",21,
2220,"none",21,
2221,"none",22,143
2222,"Bronze",7,90
2223,"none",13,160
2224,"none",0,108
2225,"none",14,231
2226,"Bronze",13,160
2227,"none",7,160
2228,"none",13,215
2229,"Gold",0,57
2230,"Gold",8,57
2231,"Silver",7,57
2232,"none",7,
2233,"Silver",12,160
2234,"none",24,217
2235,"none",18,217
2236,"none",24,217
2237,"none",18,217
2238,"none",7,104
2239,"none",14,104
2240,"none",0,160
2241,"Bronze",13,41
2242,"none",7,160
2243,"none",7,160
2244,"none",8,160
2245,"none",8,160
2246,"Gold",8,160
2247,"none",21,227
2248,"none",7,61
2249,"none",14,80
2250,"none",12,80
2251,"none",12,115
2252,"none",12,115
2253,"none",24,199
2254,"none",24,199
2255,"none",24,199
2256,"none",18,234
2257,"Silver",18,234
2258,"none",21,234
2259,"none",21,234
2260,"Bronze",0,234
2261,"Bronze",0,234
2262,"none",24,3
2263,"none",8,115
2264,"none",7,115
2265,"Silver",18,115
2266,"none",21,115
2267,"Bronze",0,115
2268,"none",13,80
2269,"none",25,115
2270,"none",1,160
2271,"none",21,160
2272,"none",21,160
2273,"none",28,115
2274,"Bronze",3,115
2275,"none",4,115
2276,"none",18,119
2277,"none",21,119
2278,"none",18,115
2279,"none",8,181
2280,"none",8,181
2281,"none",18,88
2282,"none",15,115
2283,"none",7,227
2284,"none",7,227
2285,"none",14,166
2286,"none",12,166
2287,"none",12,166
2288,"none",23,108
2289,"none",23,108
2290,"none",23,108
2291,"none",0,108
2292,"none",14,240
2293,"none",22,227
2294,"Silver",25,227
2295,"none",19,227
2296,"none",20,227
2297,"none",1,190
2298,"none",13,227
2299,"none",1,227
2300,"none",13,227
2301,"none",19,227
2302,"Silver",20,227
2303,"none",23,227
2304,"none",1,227
2305,"none",1,227
2306,"none",7,227
2307,"none",25,227
2308,"none",14,191
2309,"none",12,191
2310,"none",27,
2311,"none",27,
2312,"none",27,
2313,"none",27,
2314,"none",21,215
2315,"none",21,215
2316,"none",21,215
2317,"none",0,79
2318,"none",17,215
2319,"none",22,79
2320,"none",22,79
2321,"none",14,215
2322,"none",20,13
2323,"none",23,13
2324,"none",15,238
2325,"none",16,238
2326,"Gold",8,238
2327,"none",0,234
2328,"none",0,234
2329,"none",0,234
2330,"none",19,215
2331,"none",16,215
2332,"none",2,215
2333,"none",16,41
2334,"none",17,215
2335,"none",12,227
2336,"none",18,227
2337,"none",12,227
2338,"none",1,227
2339,"Gold",13,227
2340,"none",13,232
2341,"Gold",24,
2342,"none",21,119
2343,"none",0,119
2344,"none",10,181
2345,"none",10,181
2346,"Silver",10,181
2347,"none",5,181
2348,"Bronze",5,181
2349,"none",11,181
2350,"Bronze",11,181
2351,"none",11,181
2352,"Bronze",11,181
2353,"Gold",11,181
2354,"none",7,59
2355,"none",14,59
2356,"none",12,59
2357,"none",1,59
2358,"none",8,240
2359,"none",7,240
2360,"none",8,118
2361,"none",8,118
2362,"none",14,108
2363,"none",1,108
2364,"none",13,108
2365,"none",25,108
2366,"none",25,108
2367,"Bronze",13,240
2368,"none",9,118
2369,"none",9,118
2370,"none",1,181
2371,"none",1,181
2372,"none",13,181
2373,"Gold",13,181
2374,"Silver",12,181
2375,"none",8,20
2376,"none",22,35
2377,"Silver",25,35
2378,"none",8,240
2379,"none",8,240
2380,"Bronze",24,
2381,"none",8,118
2382,"none",7,118
2383,"none",10,86
2384,"none",5,86
2385,"none",5,86
2386,"none",7,122
2387,"none",14,118
2388,"none",12,118
2389,"none",20,
2390,"Bronze",22,
2391,"none",24,
2392,"none",21,
2393,"none",7,18
2394,"none",14,18
2395,"none",12,18
2396,"Gold",19,166
2397,"none",18,166
2398,"none",22,166
2399,"none",25,166
2400,"Gold",18,166
2401,"none",21,166
2402,"none",8,166
2403,"none",14,232
2404,"none",14,232
2405,"none",14,232
2406,"none",14,232
2407,"none",14,232
2408,"none",14,232
2409,"none",8,169
2410,"none",8,115
2411,"none",27,115
2412,"none",28,115
2413,"none",29,115
2414,"none",7,160
2415,"none",14,160
2416,"Gold",20,231
2417,"none",24,231
2418,"none",24,231
2419,"none",25,160
2420,"none",6,115
2421,"none",6,115
2422,"Gold",20,
2423,"Gold",24,
2424,"none",19,160
2425,"none",19,160
2426,"none",19,160
2427,"none",7,160
2428,"none",14,160
2429,"Gold",13,238
2430,"Silver",1,238
2431,"Bronze",13,238
2432,"none",8,160
2433,"none",8,160
2434,"none",8,160
2435,"none",21,234
2436,"none",1,160
2437,"none",13,160
2438,"none",24,160
2439,"none",24,160
2440,"none",12,119
2441,"none",14,160
2442,"none",18,115
2443,"none",21,115
2444,"none",13,115
2445,"none",23,115
2446,"none",20,115
2447,"none",25,149
2448,"none",20,149
2449,"none",1,149
2450,"none",13,149
2451,"none",13,149
2452,"none",12,227
2453,"none",13,227
2454,"Silver",14,181
2455,"Bronze",12,181
2456,"none",20,164
2457,"Bronze",7,181
2458,"none",13,160
2459,"none",21,88
2460,"none",0,88
2461,"none",0,88
2462,"none",21,222
2463,"none",18,212
2464,"none",21,235
2465,"none",18,79
2466,"none",8,88
2467,"none",20,104
2468,"none",20,104
2469,"none",25,106
2470,"none",0,222
2471,"none",0,222
2472,"none",8,222
2473,"none",8,222
2474,"none",7,88
2475,"Silver",0,
2476,"none",8,160
2477,"none",25,160
2478,"Bronze",13,160
2479,"none",20,227
2480,"none",0,160
2481,"none",0,215
2482,"none",22,160
2483,"none",13,69
2484,"none",13,69
2485,"none",7,166
2486,"none",14,109
2487,"none",20,79
2488,"none",14,90
2489,"none",1,226
2490,"none",13,226
2491,"Bronze",13,238
2492,"none",12,181
2493,"none",12,181
2494,"none",12,181
2495,"none",12,181
2496,"none",23,
2497,"Bronze",23,
2498,"none",12,118
2499,"none",23,
2500,"Bronze",23,
2501,"none",24,
2502,"Gold",24,
2503,"none",25,
2504,"none",19,227
2505,"none",18,227
2506,"none",18,227
2507,"none",18,227
2508,"none",21,227
2509,"Bronze",8,181
2510,"none",7,181
2511,"none",7,240
2512,"none",7,240
2513,"none",14,240
2514,"none",14,240
2515,"none",24,
2516,"none",24,
2517,"none",24,
2518,"Bronze",24,
2519,"none",9,118
2520,"none",14,181
