"id","name","sex","height","wheight","team","id_country"
81194,"Birgit Schielin","F","174","50","Austria",14
81195,"Sina Schielke","F","169","58","Germany",87
81196,"Rolf Schiemer","M",,,"Switzerland",216
81197,"Gretel Schiener","F","170","49","Germany",87
81198,"Alberto Schieppati","M","184","85","Italy",113
81199,"Nathan John  Schierholtz","M","188","98","United States",238
81200,"Ren Charles Schiermeyer","M","179","73","France",80
81201,"Thorbjrn Schierup","M","180","82","Denmark",64
81202,"Novella Schiesaro","F","188","91","Italy",113
81203,"Albert Schiess","M","189","76","Switzerland",216
81204,"Louis Schiess","M","179","70","Switzerland",216
81205,"Matthias Schiessleder","M","172","68","Germany",87
81206,"Andreas Schifferer","M","178","92","Austria",14
81207,"Rudolf  Schiffl","M","185","77","West Germany",
81208,"Michael Schiffner","M","179","74","East Germany",
81209,"Peter Schifrin","M","190","84","United States",238
81210,"Franz Schilcher","M","175","77","Austria",14
81211,"Bernadette Schild","F","164","55","Austria",14
81212,"Marlies Schild (-Raich)","F","172","66","Austria",14
81213,"Martina Schild","F","170","67","Switzerland",216
81214,"Werner Schildhauer","M","182","67","East Germany",
81215,"Rachel Schill","F","176","67","Canada",41
81216,"Giovanni Schillaci","M","165","62","Italy",113
81217,"Gerhard Schiller","M","179","65","West Germany",
81218,"Jrgen Schiller","M","181","78","West Germany",
81219,"Katharina Schiller","F","175","61","Germany",87
81220,"Peter Schiller","M","179","78","West Germany",
81221,"Stephanie Schiller","F","182","75","Germany",87
81222,"Andreas Schilling Andersen","M","185","70","Denmark",64
81223,"Reiner Schilling","M","168","65","Germany",87
81224,"Ulrich Schillinger","M","182","76","Germany",87
81225,"Wolfgang Schillkowski","M","178","70","Germany",87
81226,"Drte Schiltz","F","168","47","Germany",87
81227,"Eva Schimak","F","170","68","Austria",14
81228,"Cornelia Hendrika  Schimmel","F","169","53","Netherlands",155
81229,"Michael Schimmer","M","191","71","East Germany",
81230,"Lorenz Schindelholz","M","183","83","Switzerland-1",216
81231,"Alfred Schindler","M","180","80","Switzerland",216
81232,"Jan Schindler","M","197","103","Czech Republic",60
81233,"Lisa Schindler (Schwarz-)","F","165","63","Austria",14
81234,"Ulrich Schindler","M","180","82","Switzerland-2",216
81235,"Zuzana Schindlerov","F","173","59","Czech Republic",60
81236,"Jean Claude Schintgen","M","168","62","Luxembourg",131
81237,"Silvia Schinzel (-Czerny)","F","170","60","Austria",14
81238,"Dumitru chiopu","M","160","48","Romania",180
81239,"Jessicah Lee  Schipper","F","170","60","Australia",13
81240,"Dafne Schippers","F","179","70","Netherlands",155
81241,"Claus Schiprowski","M","177","69","West Germany",
81242,"Jerta Schir","F",,,"Italy",113
81243,"Jolanda Schir","F",,,"Italy",113
81244,"Thry Schir","M","186","77","Switzerland",216
81245,"Silvio Schirrmeister","M","193","82","Germany",87
81246,"Robert Norman  Schistad","M","180","85","Norway",164
81247,"Elfgard Sibylle Schittenhelm (Weismann-)","F","168","54","West Germany",
81248,"Franz G. Schitzhofer","M","182","68","Austria",14
81249,"Arianna Schivo","F","158","47","Italy",113
81250,"Gian Marco Schivo","M","183","74","Italy",113
81251,"Pl Schjetne","M","176","66","Norway",164
81252,"Mette Schjoldager (-Truedsson)","F","168","61","Denmark-2",64
81253,"Ivar August Schjtt","M","180","72","Norway",164
81254,"Evelin Schlaak-Jahl (-Herberg)","F","183","90","East Germany",
81255,"Walter Schlagbauer","M","179","69","Austria",14
81256,"Peter Schlagenhauf","M","180","82","Switzerland",216
81257,"Hansjrg Schlager","M","186","76","West Germany",
81258,"Werner Schlager","M","173","70","Austria",14
81259,"Carsten Schlangen","M","189","68","Germany",87
81260,"Melanie Rene  Schlanger (-Wright)","F","176","65","Australia",13
81261,"Gert Jan Schlatmann","M","178","74","Netherlands",155
81262,"Hans Schlecht","M","179","71","Austria",14
81263,"Julia Schlecht","F","178","65","Germany",87
81264,"Franois Schlechter","M","167","57","Luxembourg",131
81265,"Andy Raymond Schleck","M","187","68","Luxembourg",131
81266,"Frnk Ren Schleck","M","185","63","Luxembourg",131
81267,"Johny Schleck","M","186","72","Luxembourg",131
81268,"Eloi Rodrgues Schleder","M","176","64","Brazil",31
81269,"Bradley Wilfred  Schlegel","M","177","85","Canada",41
81270,"Carmela Schlegel","F","168","57","Switzerland",216
81271,"Jrgen Schlegel","M","184","81","Germany",87
81272,"Sren Schlegel","M","180","74","East Germany",
81273,"Judit Schlgl-Blaumann","F","170","62","Hungary",104
81274,"Thomas Schleicher","M","178","74","Austria",14
81275,"Tim Schleicher","M","168","60","Germany",87
81276,"Lisa Schlenker","F","167","58","United States",238
81277,"Klaus Schlenkrich","M","187","90","Germany",87
81278,"Anne Kathryn Schleper","F","178","77","United States",238
81279,"Sarah Kathryn Schleper (-de Gaxiola)","F","162","61","United States",238
81280,"Shona Schleppe","F","166","52","Canada",41
81281,"Alice Schlesinger","F","165","65","Israel",112
81282,"Richard Bradley Schlesinger, Jr.","M","185","84","United States",238
81283,"Annika Schleu","F","175","63","Germany",87
81284,"Gabriela  Schley-Schwe","F","165","59","West Germany",
81285,"Svenja Schlicht","F","185","67","West Germany",
81286,"Josef Schlickenrieder","M","183","78","West Germany",
81287,"Peter Schlickenrieder","M","172","69","Germany",87
81288,"Melanie Schliecker","F","173","70","Germany",87
81289,"Christian Schliemann","M","180","75","West Germany",
81290,"Gregor Schlierenzauer","M","182","64","Austria",14
81291,"Edsard Frederik Schlingemann","M","187","80","Netherlands",155
81292,"Andreas Schlike","M","187","84","East Germany",
81293,"Joo Gabriel Schlittler","M","197","110","Brazil",31
81294,"Gnter Schliwka","M","169","74","East Germany",
81295,"Alois Schloder","M","183","80","West Germany",
81296,"Dietmar Schlglmann","M","186","88","Austria",14
81297,"Erik Schlopy","M","178","86","United States",238
81298,"Horst-Rdiger Schlske (Pfau-)","M","177","65","West Germany",
81299,"Gustav Schlosser","M","175","68","Switzerland",216
81300,"Roland Schlosser","M","189","85","Austria",14
81301,"Andreas Schlotterbeck","M","190","108","Germany",87
81302,"Fabienne Schlumpf","F","183","62","Switzerland",216
81303,"Karin Schlter","F","167","51","West Germany",
81304,"Andreas Schltter","M","185","75","Germany",87
81305,"Conny Schmalfuss","F","163","58","Germany",87
81306,"Jrg Schmall","M","175","66","West Germany",
81307,"Gary Owen Schmalzbauer","M","175","73","United States",238
81308,"Eberardo Schmalzl","M","178","71","Italy",113
81309,"Helmuth Schmalzl","M","183","74","Italy",113
81310,"Dean Ryan Schmeichel","M","178","97","Canada",41
81311,"Richarda Schmeier (-Hartmann)","F","158","46","East Germany",
81312,"Siegbert Schmeier","M","176","69","East Germany",
81313,"Karsten Schmeling","M","196","91","East Germany",
81314,"Andreas Schmelz","M","196","91","West Germany",
81315,"Wolfgang Schmelzer","M","180","73","East Germany",
81316,"Lauren Schmetterling","F","180","77","United States",238
81317,"Belinda Schmid","F","170","60","Switzerland",216
81318,"Christoph Schmid","M","190","82","Switzerland",216
81319,"Hannes Paul Schmid","M","184","77","Italy",113
81320,"Hans Schmid","M","179","72","Switzerland",216
81321,"Harald Schmid","M","187","82","West Germany",
81322,"Adelheid  Schmid (-Grundmann)","F","166","63","Germany",87
81323,"Heribert Schmid","M",,,"Switzerland",216
81324,"Iwan Schmid","M","171","64","Switzerland",216
81325,"Jan Andreas Schmid","M","179","72","Switzerland",216
81326,"Josef Schmid","M","180","70","West Germany",
81327,"Joseph Schmid","M","167","62","Switzerland",216
81328,"Kurt Schmid","M","190","85","Switzerland",216
81329,"Maja Schmid","F","163","54","Switzerland",216
81330,"Manfred Schmid","M","180","87","Austria",14
81331,"Matthias Schmid","M","175","66","Austria",14
81332,"Michael Schmid","M","179","73","Switzerland",216
81333,"Michael  Schmid","M","193","96","Switzerland",216
81334,"Peter Schmid","M",,,"Austria",14
81335,"Rudolf Schmid","M","180","86","Switzerland-1",216
81336,"Stefan Schmid","M","186","78","Germany",87
81337,"Stfanie Schmid","F","165","53","Switzerland",216
81338,"Susanne Leonie  Schmid (-Brundert)","F","170","64","West Germany",
81339,"Sven Attila Schmid","M","188","83","Germany",87
81340,"Thomas Schmid","M","186","92","West Germany",
81341,"Thomas Martin  Schmid","M","180","63","Switzerland",216
81342,"Werner Schmid","M","168","69","Switzerland",216
81343,"Jennifer Lynn  Schmidgall-Potter","F","163","66","United States",238
81344,"Corinne Schmidhauser","F","173","66","Switzerland",216
81345,"Ren Schmidheiny","M","187","98","Switzerland-2",216
81346,"Nicole Schmidhofer","F","157","59","Austria",14
81347,"Krista Maria Schmidinger","F","162","59","United States",238
81348,"Lisa Schmidla","F","173","76","Germany",87
81349,"Alfred Schmidt Ruke","M","193","83","Mexico",143
81350,"Alice Schmidt (-Kehaya)","F","178","66","United States",238
81351,"Andreas Schmidt","M","192","85","West Germany",
81352,"Benny Gotfred Schmidt","M","186","86","Denmark",64
81353,"Bettina Schmidt (-Neumann)","F","176","85","East Germany",
81354,"William David  Schmidt","M","183","100","United States",238
81355,"Bruno Oscar Schmidt","M","185","87","Brazil-1",31
81356,"Carmela Schmidt (-Ertel)","F","173","66","East Germany",
81357,"Cerstin Schmidt (-Almonat)","F","178","62","East Germany",
81358,"Christopher  Schmidt","M","189","91","Germany",87
81359,"Christophe Schmidt","M","171","64","Germany",87
81360,"Cristian Schmidt","M","186","94","Argentina",10
81361,"Detlef Schmidt","M","183","78","West Germany",
81362,"Dietmar Schmidt","M","181","87","East Germany",
81363,"Dylan Matthew Schmidt","M","169","69","New Zealand",157
81364,"Ernst Schmidt","M","170","70","Switzerland-2",216
81365,"Florian Schmidt","M","186","86","Germany",87
81366,"Franziska Schmidt","F",,,"Switzerland",216
81367,"Frederick Weber  Schmidt","M","188","84","United States",238
81368,"Fritz Schmidt","M","176","74","West Germany",
81369,"Gertrud Schmidt (-Lohse)","F","162","58","Germany",87
81370,"Gudrun Schmidt","F","169",,"East Germany",
81371,"Hubertus Schmidt","M","183","78","Germany",87
81372,"Ingrid Schmidt (-Naue)","F","172","60","Germany",87
81373,"Jrg Schmidt","M","192","95","East Germany",
81374,"Jrgen Schmidt","M","172","71","Germany",87
81375,"Kaj Schmidt","M","193","90","Denmark",64
81376,"Kathryn Joan  Schmidt","F","186","80","United States",238
81377,"Katrin Schmidt","F","180","80","Germany",87
81378,"Magdalena Schmidt (-Jakob)","F","160","50","East Germany",
81379,"Markus Schmidt","M","178","80","Austria",14
81380,"Martin Schmidt","M","174","73","Germany",87
81381,"Martina Schmidt (-Schwarz)","F","174","66","East Germany",
81382,"Micaela Schmidt","F","186","75","Germany",87
81383,"Michael  Schmidt","M","184","85","Germany",87
81384,"Oscar Daniel Bezerra Schmidt","M","205","107","Brazil",31
81385,"Paloma Schmidt Gutirrez","F","165","65","Peru",171
81386,"Paul-Gerhard Schmidt","M","173","62","Germany",87
81387,"Pavel Schmidt","M","180","82","Czechoslovakia",
81388,"Peter Schmidt","M","184","84","Germany",87
81389,"Raimund Schmidt","M","180","88","Austria",14
81390,"Rainer Schmidt","M","176","69","East Germany",
81391,"Rasmus Lauge Schmidt","M","194","99","Denmark",64
81392,"Regina Schmidt (Eichin-)","F","172","69","West Germany",
81393,"Richard Schmidt","M","191","87","Germany",87
81394,"Rolf Schmidt","M","178","70","Germany",87
81395,"Sebastian Matthias Schmidt","M","190","90","Germany",87
81396,"Sophie Diana Schmidt","F","172","71","Canada",41
81397,"Steffi Schmidt","F","183","72","East Germany",
81398,"Susanne Schmidt","F","191","85","Germany",87
81399,"Sybille Schmidt","F","184","76","Germany",87
81400,"Thomas Schmidt","M","172","69","Germany",87
81401,"Thorsten Schmidt","M","190","73","Germany",87
81402,"Antoon  Schmidt","M","189","80","Netherlands",155
81403,"Torsten Schmidt","M","207","118","Germany",87
81404,"Trine Schmidt","F","180","71","Denmark",64
81405,"Ulrik Peter Schmidt","M","180","76","Denmark",64
81406,"Ingrid Ulrike Schmidt (-Koppers)","F","179","69","Germany-2",87
81407,"Arthur Vagn Schmidt","M","190","86","Denmark",64
81408,"Walter Schmidt","M","192","115","West Germany",
81409,"Wieland Schmidt","M","184","80","East Germany",
81410,"Wolfgang Schmidt","M","199","115","East Germany",
81411,"Michael E. Schmidt, Jr.","M","183","88","United States",238
81412,"Angela E. Schmidt-Foster","F","172","62","Canada",41
81413,"Rita Schmidt-Kirst","F","174","62","East Germany",
81414,"Helga Schmidt-Neuber","F","172","61","Germany",87
81415,"Ekkhard Schmidt-Opper","M","185","80","West Germany",
81416,"Fredy Schmidtke","M","192","82","West Germany",
81417,"Karl-Peter Schmidtke","M","171","67","West Germany",
81418,"Kurt Schmied","M","187","76","Austria",14
81419,"Hans-Ulrich  Schmied","M","187","84","East Germany",
81420,"Paulina Schmiedel","F","175","61","Germany",87
81421,"Gunter Schmieder","M","181","76","East Germany",
81422,"Anna Karolna Schmiedlov","F","176","63","Slovakia",202
81423,"Gbor Schmiedt","M","192","104","Hungary",104
81424,"Diana Schmiemann","F","167","42","West Germany",
81425,"Alexander Schmirl","M","176","95","Austria",14
81426,"Sandra Marie Schmirler (-Peterson-)","F","184","72","Canada",41
81427,"douard  Schmit","M","180","68","Luxembourg",131
81428,"Marc Schmit","M","194","78","Luxembourg",131
81429,"Mariette Schmit","F",,,"Luxembourg",131
81430,"Patrick Schmit","M","168","57","Luxembourg",131
81431,"Roberto Schmits","M","187","90","Brazil",31
81432,"Alain Schmitt","M","176","81","France",80
81433,"Allison Rodgers Schmitt","F","185","75","United States",238
81434,"Arnd Rdiger Schmitt","M","190","77","West Germany",
81435,"Christine Schmitt (-Dressel)","F","172","54","East Germany",
81436,"Dieter Karl Schmitt","M","184","77","Germany",87
81437,"Egon Schmitt","M","178","72","West Germany",
81438,"Franz Schmitt","M","170","72","Germany",87
81439,"Gavin Charles Schmitt","M","208","106","Canada",41
81440,"Johannes Schmitt","M","179","67","Germany",87
81441,"Martin Schmitt","M","181","65","Germany",87
81442,"Otto Pablo Schmitt Schefelis","M","188","90","Argentina",10
81443,"Pl Schmitt","M","190","83","Hungary",104
81444,"Pierre Schmitt","M","180","81","France",80
81445,"Rodolfo Schmitt Schefelis","M",,,"Argentina",10
81446,"Sandra Schmitt","F","168","55","Germany",87
81447,"Silvia Schmitt","F","178","73","West Germany",
81448,"Thorsten Schmitt","M","179","65","Germany",87
81449,"Uwe Andreas Schmitt","M","184","74","West Germany",
81450,"Wolfgang Schmitt","M","168","60","Germany",87
81451,"Torsten Schmitz","M","181","72","East Germany",
81452,"Marlene Magdalena Schmitz-Portz (Matthei-)","F","173","60","Germany",87
81453,"Markus Emil  Schmocker","M","188","62","United States",238
81454,"Patrick Schmollinger","M","183","76","Austria",14
81455,"Christoph Schmlzer","M","175","72","Austria",14
81456,"Manfred Schmorde","M","192","88","East Germany",
81457,"Christina  Schmuck","F","165","65","West Germany",
81458,"Helmut Schmuck","M","179","64","Austria",14
81459,"Uta Schmuck (-Hoffmann)","F","164","55","East Germany",
81460,"Frantiek Schmucker","M","185","83","Czechoslovakia",
81461,"Camille Schmutz","F","150","41","France",80
81462,"Hansueli Schmutz","M","182","72","Switzerland",216
81463,"Isabelle Schmutz","F","155","52","Switzerland",216
81464,"Nadine Schmutzler","F","181","73","Germany",87
81465,"Karin Schnaase","F","164","56","Germany",87
81466,"Arthur Schnabel","M","182","104","West Germany",
81467,"Egon Schnabel","M","171","68","Germany",87
81468,"Enrico Schnabel","M","196","99","Germany",87
81469,"Karl Schnabl","M",,,"Austria",14
81470,"Johanna  Schnarf","F","172","68","Italy",113
81471,"Florian Schneeberger","M","190","79","Austria",14
81472,"Marc Schneeberger","M","180","78","Switzerland",216
81473,"Markus Schneeberger","M","186","89","Austria",14
81474,"Mike Schneeberger","M","180","84","United States",238
81475,"Thomas Richard  Schneeberger","M","200","95","United States",238
81476,"Hans-Joachim  Schneider","M","185","82","Germany",87
81477,"Alexandra Schneider","F","180","64","Germany",87
81478,"Angela Schneider","F","180","77","Canada",41
81479,"Ariane Schneider (-Kirchhofer)","F","171","60","Switzerland",216
81480,"William Conrad  Schneider","M","180","82","United States",238
81481,"Claudia Alice Schneider (-Lockwood)","F","183","69","United States",238
81482,"Corinne Schneider (-Di Tizio)","F","177","62","Switzerland",216
81483,"Dieter Schneider","M","190","76","West Germany",
81484,"Dorothee Schneider (-Krumhoff)","F","169","63","Germany",87
81485,"Evelyne Schneider (-Scharf)","F","168","56","Austria",14
81486,"Georges Schneider","M",,,"Switzerland",216
81487,"Gilbert Schneider","M","180","80","West Germany",
81488,"Gnter Schneider","M","198","100","Switzerland",216
81489,"Hans-Rudolf Schneider","M","187","84","Switzerland",216
81490,"Hansrdi Schneider","M","174","83","Switzerland",216
81491,"Henrik Schneider","M","184","84","Hungary",104
81492,"Holger Peter Schneider","M","189","86","East Germany",
81493,"Horst Schneider","M","178","76","Austria",14
81494,"Jacqueline Schneider (-Walcher)","F","170","53","Switzerland",216
81495,"Joachim  Schneider","M","190","82","West Germany",
81496,"Josef Schneider","M","180","74","West Germany",
81497,"Jrgen Schneider","M","184","72","Switzerland",216
81498,"Konstantin Schneider","M","178","74","Germany",87
81499,"Lothar Schneider","M","164","63","Germany",87
81500,"Ludwig Schneider","M","174","92","Germany",87
81501,"Manfred Schneider","M","196","93","East Germany",
