"id","name","sex","height","wheight","team","id_country"
25552,"Anthony N. Famiglietti","M","173","57","United States",238
25553,"Oscar Familiar Trujillo","M","179","74","Mexico",143
25554,"Anne-Marie  Famose (-Bremont)","F","158","50","France",80
25555,"Fan Bin","M","170","64","China",46
25556,"Fan Di","F","144","35","China",46
25557,"Fan Hongbin","M","158","50","China",46
25558,"Fan Jie","F","176","72","China",46
25559,"Fan Kexin","F","170","55","China",46
25560,"Fan Yang","M","183","78","China",46
25561,"Fan Ye","F","176","72","China",46
25562,"Fan Yilin","F","148","37","China",46
25563,"Fan Yue-Tao","M","175","66","Chinese Taipei",0
25564,"Fan Yunjie","F","168","55","China",46
25565,"Hailu Fana","M",,,"Ethiopia",75
25566,"Thomas Fanara","M","170","58","France",80
25567,"Aurelie Fanchette","F","162","50","Seychelles",198
25568,"Elena Fanchini","F","164","69","Italy",113
25569,"Nadia Fanchini","F","164","65","Italy",113
25570,"Ryszard Zenon Fandier (Fander)","M","169","67","Poland",174
25571,"Vjaeslavs Fandus","M","178","84","Latvia",124
25572,"Krista Fanedl","F",,,"Yugoslavia",220
25573,"Gary M. Fanelli","M","188","74","American Samoa",4
25574,"Giovanni Fanello","M","167","69","Italy",113
25575,"Lindaweni Fanetri","F","167","60","Indonesia",107
25576,"Rikkert Faneyte","M","185","78","Netherlands",155
25577,"Fang Chieh-Min","M","175","72","Chinese Taipei",0
25578,"Fang Fen-Fang","F","158","54","Chinese Taipei",0
25579,"Fang Yanqiao","F","173","69","China",46
25580,"Fang Yingchao","M","198","79","China",46
25581,"Fang Yuting","F","170","62","China",46
25582,"Dietrich  Fnger","M","183","73","Germany",87
25583,"Jrgen Fanghnel","M","187","90","East Germany",
25584,"Fernando Fanjul","M","160","62","Argentina",10
25585,"Urs Fankhauser","M","190","90","Switzerland",216
25586,"Pietro  Fanna","M",,,"Italy",113
25587,"Anders Fannemel","M","169",,"Norway",164
25588,"Giovanny Fanny","M","164","55","Seychelles",198
25589,"Arcadius Benoit Fanou","M","172","65","Benin",23
25590,"Lawrence Fanous","M","170","61","Jordan",117
25591,"Karin Anette Fanqvist (-Poromaa)","F","172","62","Sweden",215
25592,"Roselane  Camargo Motta","F","169","62","Brazil",31
25593,"Paola Fantato","F","162","60","Italy",113
25594,"ime Fantela","M","183","67","Croatia",56
25595,"Corrado Fantini","M","191","120","Italy",113
25596,"Elisabetta Fanton","F","170","60","Italy",113
25597,"Daria Camilla Fantoni","F","173","61","Italy",113
25598,"Fernando Fantoni","M","190","88","Brazil",31
25599,"Alfredo Far Gianopoulos","M","175","130","Panama",168
25600,"Mara Fernanda Far Nuez","F","163","57","Panama",168
25601,"Daniel Edgardo Farabello","M","193","98","Argentina",10
25602,"Haiat Farac","F","153","63","Egypt",69
25603,"Hosni Farag","M",,,"Egypt",69
25604,"Ibrahim Farag Abdelhakim Mohamed","M","165","55","Egypt",69
25605,"Mahmoud Mohamed Farag","M","184","78","Egypt",69
25606,"Yasser Fathi Ibrahim Farag","M","185","127","Egypt",69
25607,"Mohamed Faragalla","M","184","65","Sudan",212
25608,"Jnos Farag","M","186","114","Hungary",104
25609,"Jzsef Farag","M","156","55","Hungary",104
25610,"Lajos Farag","M","178","81","Hungary",104
25611,"Tams Farag","M","194","95","Hungary",104
25612,"Dafallah Sultan Farah","M","172","66","Sudan",212
25613,"Mahamoud Farah","M",,,"Djibouti",65
25614,"Mohamed Muktar Jama  Farah","M","175","58","Great Britain",234
25615,"Robert Charbel Farah Maksoud","M","190","92","Colombia",51
25616,"Zamzam Mohamed Farah","F",,,"Somalia",205
25617,"Yasmin Farah Hassan","F",,,"Djibouti",65
25618,"Mohsen Mohamed Farahvash Fashandi","M","165","62","Iran",108
25619,"Ahmad Faraj","M","167","60","United Arab Emirates",233
25620,"Saleh Saad Mubarak Faraj","M","167","64","Kuwait",121
25621,"Mubarak Faraj Bilal","M","172","72","United Arab Emirates",233
25622,"Francesco Faraldo","M","168","66","Italy",113
25623,"Ahmed Faras","M","172","67","Morocco",149
25624,"Hans-Johann Frber","M","192","102","West Germany",
25625,"Burgl Frbinger (-Leo)","F","172","63","Germany",87
25626,"Hansjrg Farbmacher","M","174","76","Austria",14
25627,"Klaus Farbmacher","M","174","76","Austria",14
25628,"Ramona Petrua Farcu-Maier","F","170","63","Romania",180
25629,"Giampaolo Farci","M","160","59","Italy",113
25630,"Luigi Farci","M","170","65","Italy",113
25631,"Nedeljko  Fari","M","177","56","Yugoslavia",220
25632,"Richard Farda","M","176","80","Czechoslovakia",
25633,"Habib Fardan Abdallah Al-Fardan","M","179","71","United Arab Emirates",233
25634,"Bianca Farella","F","173","73","Canada",41
25635,"Cary Jay Farelli","M","172","79","Italy",113
25636,"Fabiana Fares","F","158","48","Italy",113
25637,"Camilla Helene Halls Farestveit","F","179",,"Norway",164
25638,"David Farfan","M","180","75","Trinidad and Tobago",225
25639,"Ahmed Farfar","M","188","80","Algeria",3
25640,"Paul Fargeix","M","173","64","France",80
25641,"Phyllis Ann Margaret Fargher (-Sissons)","F","160","55","New Zealand",157
25642,"Joseph Halpin  Fargis, IV","M","187","75","United States",238
25643,"Joanna Lindsay  Fargus","F","175","62","Great Britain",234
25644,"Sayed Farhad","M","172","100","Kuwait",121
25645,"Farhan Salih Farhan","M","179","67","Bahrain",17
25646,"Razzaq Farhan Mossa","M","185","78","Iraq",109
25647,"Saleh Sultan Farhan Faraj","M","195","80","Bahrain",17
25648,"Asmahan (Mercedes-) Farhat","F","167","69","Libya",128
25649,"Babak Farhoudi","M","185","70","Iran",108
25650,"Jos Casquilho Faria","M","170","67","Portugal",175
25651,"Lucia Faria","F","167","58","Brazil",31
25652,"Bruna Jssica Oliveira Farias","F","156","51","Brazil",31
25653,"Saa Fari","F","159","60","Slovenia",203
25654,"Tamer Farid","M","173","66","Egypt",69
25655,"Lida Fariman","F","168","55","Iran",108
25656,"Mabel Evelia Farina","F","175","66","Argentina",10
25657,"Frank Farina","M","178","77","Australia",13
25658,"Gianluca Farina","M","188","85","Italy",113
25659,"Michael Charles  Farina","M","155","48","United States",238
25660,"Pietro Farina","M","176","70","Italy",113
25661,"Silvia Farina-Elia","F","171","62","Italy",113
25662,"Francisco Farias Gutirrez","M","155","52","Cuba",57
25663,"Roberta Farinelli","F","160","50","Italy",113
25664,"Ali Hussain Faris","M","165","68","Iraq",109
25665,"Gustavo Alberto Faris","M","190","79","Argentina",10
25666,"Marion Farissier","F","164","64","France",80
25667,"Bernard Farjat","M",,,"France",80
25668,"gnes Farkas","F","182","71","Hungary",104
25669,"Andrea Farkas (-Sgor)","F","178","66","Hungary",104
25670,"rpd Farkas","M","167","60","Hungary",104
25671,"Eva Farkas","F","167","60","Hungary",104
25672,"Gizela Farka","F","176","58","Yugoslavia",220
25673,"Imre Farkas","M","169","67","Hungary",104
25674,"Jnos Farkas","M","172","72","Hungary",104
25675,"Jzsef Farkas","M","192","100","Hungary",104
25676,"Lszl Farkas","M","175","75","Hungary",104
25677,"Norbert Farkas","M","178","75","Hungary",104
25678,"Pter Farkas","M","183","87","Hungary",104
25679,"Sndor Farkas","M","158","54","Hungary",104
25680,"Vincent Farka","M","193","90","Slovakia",202
25681,"Zoltn Farkas","M","164","60.5","Hungary",104
25682,"Ildik Farkasinszky-Bbis (Bbis-)","F","173","63","Hungary",104
25683,"William Winfield  Farley","M","186","80","United States",238
25684,"Donald Farley","M","178","74","Canada",41
25685,"Brian A. Farlow","M","185","75","United States Virgin Islands",237
25686,"Sandra Farmand","F","170","59","Germany",87
25687,"Carmen Farmer","F","185","82","United States",238
25688,"George Robert Farmer","M","185","84","United States",238
25689,"Gina Anne Marie Farmer","F","187","78","New Zealand",157
25690,"Jonathan George  Farmer","M","178","90","New Zealand",157
25691,"Peter John Farmer","M","184","130","Australia",13
25692,"Sally Anne Farmer","F","188","70","New Zealand",157
25693,"Virginia Farmer","F",,,"American Samoa",4
25694,"Suzanne Farmer-Allday (-Goodison)","F","176","69","Great Britain",234
25695,"Sandra Marie Farmer-Patrick (Miller-)","F","173","63","Jamaica",114
25696,"Mirzokhid Farmonov","M","165","66","Uzbekistan",240
25697,"Thomas Farnik","M","183","78","Austria",14
25698,"Irbek Valentinovich Farniyev","M","165","66","Russia",181
25699,"Terence Allen  Farnsworth","M","183","91","Canada",41
25700,"Jamie Lynn Farnworth","F","170","66","Greece",90
25701,"Sarah Renee Farnworth","F","162","68","Greece",90
25702,"Stacey Lee Farnworth","F","160","66","Greece",90
25703,"Isnardo Enrike  Faro","M","171","85","Aruba",12
25704,"Luana Faro","F","162","48","Brazil",31
25705,"Yasmin Suzanne Farooq (-Waterman)","F","161","49","United States",238
25706,"Stuart James Farquhar","M","187","98","New Zealand",157
25707,"Stewart Farquharson","M","191","88","Great Britain",234
25708,"John Ronald Farra","M","179","73","United States",238
25709,"Sherif Gamal Farrag","M",,,"Egypt",69
25710,"Andrew Farrance","M","175","68","Australia",13
25711,"Mia Farrance","F","170","62","Australia",13
25712,"Tyler Farrar","M","183","73","United States",238
25713,"Eduardo Farr","M","188","104","Argentina",10
25714,"Angela Farrell","F","167","58","Australia",13
25715,"Eugene Farrell","M","178","62","Ireland",110
25716,"Evelyn Farrell","F","165","61","Netherlands Antilles",27
25717,"Thomas Fionbarr Farrell","M","175","70","Ireland",110
25718,"George Farrell","M","178","97","Great Britain-2",234
25719,"Felix Jeffrey  Farrell","M","183","70","United States",238
25720,"John Campbell Farrell","M","171","72","New Zealand",157
25721,"Margaux Farrell","F","183","71","France",80
25722,"Nicholas  Farrell","M","185","71","Canada",41
25723,"Robert Farrell","M","172","66","Trinidad and Tobago",225
25724,"Stephen Michael Farrell","M","183","73","Great Britain",234
25725,"Thomas Francis  Farrell","M","172","64","United States",238
25726,"Thomas Stanley  Farrell","M","175","70","Great Britain",234
25727,"Thomas William  Farrell","M","179","63","Great Britain",234
25728,"Renita Maree Farrell-Garard","F","167","65","Australia",13
25729,"Patrick  Farrelly","M","174","68","Canada",41
25730,"Olegario Farrs","M",,,"Paraguay",170
25731,"Osvaldo Farrs","M",,,"Paraguay",170
25732,"John Allan Farrington","M","174","61","Australia",13
25733,"Kaitlyn Brooke Farrington","F","163","57","United States",238
25734,"Kent Farrington","M","173","66","United States",238
25735,"Michael Farrington","M","182","79","Canada-3",41
25736,"Sloane Elmo Farrington","M","187","95","Gem VII",16
25737,"M. Wendy Farrington","F",,,"Great Britain",234
25738,"Kendrick James Farris","M","168","94","United States",238
25739,"Bradley William  Farrow","M","171","65","Canada",41
25740,"John Farrow","M","188","85","Australia",13
25741,"Joseph Farrugia","M","170","49","Malta",137
25742,"Paul Farrugia","M","170","64","Malta",137
25743,"Stephen Farrugia","M","168","65","Malta",137
25744,"Christian Douglas  Farstad","M","180","93","Canada-2",41
25745,"Michael Farthofer","M","174","70","Austria",14
25746,"Petar Fartunov","M","178","63","Bulgaria",35
25747,"Morkal Faruk","M","178","80","Turkey",227
25748,"Theodore Austin  Farwell, Jr.","M",,,"United States",238
25749,"Guillermo Augusto  (-William August)  Farwig Avaroa","M",,,"Bolivia",26
25750,"Gregory John  Fasala","M","182","79","Australia",13
25751,"Erika Fasana","F","155","50","Italy",113
25752,"Andrej Fanek","M","168","58","Slovakia",202
25753,"Dan Gheorghe Fie","M","170","66","Romania",180
25754,"Manucher Fasihi","M","164","59","Iran",108
25755,"Hans-Joachim Fanacht","M","175","70","West Germany",
25756,"Ermanno Fasoli","M","167","64","Italy",113
25757,"Clotilde Fasolis","F","168","58","Italy",113
25758,"Panagiotis Fasoulas","M","213","108","Greece",90
25759,"Claudia Fassaert","F","167","64","Belgium",21
25760,"Erwin Fassbind","M","190","83","Switzerland-2",216
25761,"Ekkehard Fasser","M","184","100","Switzerland-2",216
25762,"Gottlieb Fssler","M","164","59","Switzerland",216
25763,"Marcel Fssler","M","180","94","Switzerland-1",216
25764,"Tnia Mara Fassoni-Giansante (-Pilhalarme)","F","162","60","Brazil",31
25765,"Hanns-Henning Fastrich","M","184","79","West Germany",
25766,"Olusoji Adetokumbo Fasuba","M","175","78","Nigeria",160
25767,"Monika Fasungova","F","163","55","Slovakia",202
25768,"Fajsal Matloub Fat'hi","M",,"60","Iraq",109
25769,"Habib Fatah-Gharalar","M","162","52","Iran",108
25770,"Vctor Abel Fatecha Riveros","M","190","114","Paraguay",170
25771,"Abdollah Fatemi Rika","M",,"98","Iran",108
25772,"Kroly Fatr","M","178","78","Hungary",104
25773,"Farida Fats (Zigha-)","F","166","49","France",80
25774,"Olga Aleksandrovna Fateyeva","F","190","72","Russia",181
25775,"Steffen Fth","M","199","97","Germany",87
25776,"Mahmoud Moustafa Fathalla","M","165","52","Egypt",69
25777,"Mohamed Fathalla Diffalah Jawi","M","190","89","Egypt",69
25778,"Abdul Hamid Fathi","M","178","75","Iran",108
25779,"Ahmed Fathi Abdulmunim Ahmed Ibrahim","M","174","76","Egypt",69
25780,"Fariha Fathimath","F","153","39","Maldives",135
25781,"Gamal Fathy","M",,,"Egypt",69
25782,"Ibrahim Fathy","M","191","82","Egypt",69
25783,"Brian Fatih","M","191","109","United States",238
25784,"Abdel Latif Fatihi","M","188","81","Morocco",149
25785,"Chaehoi Fatihou","M",,"85","Comoros",52
25786,"Olga Aleksandrovna Fatkulina","F","172","62","Russia",181
25787,"Ildar Rayilevich Fatkullin","M","165","50","Russia",181
25788,"Elvis Fatovi","M","185","87","Croatia",56
25789,"Rachel Fattal","F","173","65","United States",238
25790,"Pompeo Fattor","M",,,"Italy",113
25791,"Alessandro Fattori","M","177","82","Italy",113
25792,"Ilie Ovidiu Ftu","M",,"75","Romania",180
25793,"Teslim Babatunde Fatusi","M","175","75","Nigeria",160
25794,"Aleksey Fatyanov","M","180","73","Azerbaijan",15
25795,"Daniel Eugne Fauch","M","192","88","France",80
25796,"Thomas Faucheron","M","175","72","France",80
25797,"Grard Faucomprez","M","181","70","France",80
25798,"Thibault Fauconnet","M","173","70","France",80
25799,"Ali Faudet","M","185","65","Chad",44
25800,"David Andrew Faulds","M","183","80","Canada",41
25801,"Beverly F. J. Faulds","M","180","69","Zimbabwe",248
25802,"Richard Bruce Faulds","M","183","83","Great Britain",234
25803,"Justin Faulk","M","183","98","United States",238
25804,"Adam Paul Faulkner","M","186","76","Great Britain",234
25805,"David Andrew Vincent Faulkner","M","182","73","Great Britain",234
25806,"Eleanor Jane  Faulkner","F","165","68","Great Britain",234
25807,"Jade Louise Faulkner","F","162","50","Great Britain",234
25808,"Stewart St. Ledger Faulkner","M","193","86","Great Britain",234
25809,"Suzanne Margaret  Faulkner","F","164","64","Australia",13
25810,"Christopher  Faulknor","M","178","75","Jamaica",114
25811,"Marcus A. C.  Faulks","M","174","64","Australia",13
25812,"Beatrice Roini Liua Faumuina","F","180","115","New Zealand",157
25813,"Juan Pablo Fandez Allier","M","182","73","Chile",45
25814,"Silvio Fauner","M","183","74","Italy",113
25815,"Bernard Fauqueux","M","166","62","France",80
25816,"Christian Faure","M","180","70","France",80
25817,"Gilbert Faure","M","181","77","France",80
25818,"Karyn Faure (-Leroux)","F","174","59","France",80
25819,"Sylvain Faur","M","194","80","Monaco",145
25820,"Magali Faure-Humbert","F","173","66","France",80
25821,"Emile Faurie","M","183","68","Great Britain",234
25822,"Jesper Lind Skak Faurschou","M","183","63","Denmark",64
25823,"Hartmut Faust","M","181","77","West Germany",
25824,"Joseph Patrick  Faust","M","183","84","United States",238
25825,"Wolfram Faust","M","191","88","West Germany",
25826,"Gina Faustin","F",,,"Haiti",100
25827,"Jean-Max Faustin","M","176","71","Haiti",100
25828,"Nadine Faustin-Parker","F","163","59","Haiti",100
25829,"Alessio Faustini","M","168","48","Italy",113
25830,"Lenny Faustino","M","187","90","Canada-2",41
25831,"Rodrigo Faustino","M","167","69","Brazil",31
25832,"Archer Fausto","M",,,"Mozambique",150
25833,"William Benjamin Fauver","M","175","68","United States-2",238
25834,"Francesco  Fava","M","172","56","Italy",113
25835,"Giuseppe Favalli","M","181","77","Italy",113
25836,"Yannick Fave","M","190","84","France",80
25837,"Efigenio Favier Sando","M","180","69","Cuba",57
25838,"Rosane Favilla","F","163","54","Brazil",31
25839,"Suzanne Marie  Favor-Hamilton","F","160","50","United States",238
25840,"Andrey Maksimovich Favorsky","M","172","64","Soviet Union",
25841,"Carlo Favre","M","178","79","Italy",113
25842,"Charles Favre","M","170","70","Switzerland",216
25843,"Patrick Favre","M","180","70","Italy",113
25844,"Willy Favre","M","178","72","Switzerland",216
25845,"Bani Merje Fawaz","M",,,"Syria",217
25846,"Joy Lynn Fawcett (Biefeld-)","F","165","59","United States",238
25847,"Mark Fawcett","M","172","78","Canada",41
25848,"Mohamed Fawzi Jawhar Faraj Abdulla Al-Jawhar","M","175","63","United Arab Emirates",233
25849,"Mahmoud Fawzy Rashad Muhammad Sebie","M","165","75","Egypt",69
25850,"Mohamed Fayad","M","175","100","Syria",217
25851,"Abdou Faye","M","170","54","Senegal",196
25852,"Ibou Faye","M","190","75","Senegal",196
25853,"Mareme Faye","F","177","73","Senegal",196
25854,"Mathieu Faye","M","188","82","Senegal",196
25855,"Guillermo Fayed","M","183","93","France",80
25856,"Jane Fayer","F","180","67","Puerto Rico",176
25857,"Yehoshua Faygenbaum","M","180","75","Israel",112
25858,"Jean Fayolle","M","170","62","France",80
25859,"Eid Almas Mubarak Fayroze","M","171","67","Qatar",177
25860,"Muhammad Fayyaz","M","172","60","Pakistan",166
25861,"Gheorghe Fazeka","M","170","59","Romania",180
25862,"Lszl Fazekas","M","175","62","Hungary",104
25863,"Mria Fazekas","F","167","65","Hungary",104
25864,"Nndor Fazekas","M","192","93","Hungary",104
25865,"Rbert Fazekas","M","193","114","Hungary",104
25866,"Krisztina Fazekas Zur","F","172","64","Hungary",104
25867,"Erika Fazekas-Verb","F","160","46","Hungary",104
